1470;INTERNALTIONAL ULTRASONICS SYMPOSIUM;IUS;Work in Progress
1471;INTERNATIONAL CONFERENCE ON INFORMATION VISUALISATION;IV;B
1472;APPLICATIONS OF INFORMATION VISUALIZATION;IV-APP;Work in Progress
1473;INTELLIGENT VIRTUAL AGENTS;IVA;B
1474;INFORMATION VISUALIZATION IN BIOMEDICAL INFORMATICS;IVBI;Work in Progress
1475;IMAGE AND VISION COMPUTING CONFERENCE;IVCNZ;Work in Progress
1476;CONFERENCE ON IMAGE AND VIDEO COMMUNICATIONS AND PROCESSING;IVCP;Work in Progress
1477;INTERNATIONAL VACUUM ELECTRONICS CONFERENCE;IVEC;Work in Progress
1478;INTERNATIONAL VACUUM ELECTRON SOURCES CONFERENCE;IVESC;Work in Progress
1479;INTERNATIONAL WORK-CONFERENCE ON ARTIFICIAL AND NATURAL NEURAL NETWORKS;IWANN;Work in Progress
1480;INTERNATIONAL WORKSHOP ON ANTENNA TECHNOLOGY;IWAT;Work in Progress
1481;INTERNATIONAL WORKSHOP ON COMPUTATIONAL ELECTRONICS;IWCE;Work in Progress
1482;INTERNATIONAL WORKSHOP ON COMBINATORIAL IMAGE ANALYSIS;IWCIA;Work in Progress
1483;ACM INTERNATIONAL WIRELESS COMMUNICATIONS AND MOBILE COMPUTING CONFERENCE;IWCMC;B
1484;IEEE INTERNATIONAL WORKSHOP ON CELLULAR NEURAL NETWORKS AND THEIR APPLICATIONS;IWCNN;Work in Progress
1485;INTERNATIONAL WAVEFORM DIVERSITY AND DESIGN CONFERENCE;IWDDC;Work in Progress
1486;INTERNATIONAL WORKSHOP ON DIGITAL WATERMARKING;IWDW;Work in Progress
1487;INTERNATIONAL WORK-CONFERENCE ON THE INTERPLAY BETWEEN NATURAL AND ARTIFICIAL COMPUTATION;IWINAC;Work in Progress
1488;INTERNATIONAL WORKSHOP ON COMBINATORIAL ALGORITHM;IWOCA;Work in Progress
1489;INTERNATIONAL WORKSHOP ON OPENMP;IWOMP;Work in Progress
1490;INTERNATIONAL WORKSHOP ON SELF-ORGANIZING SYSTEMS;IWOS;Work in Progress
1491;INTERNATIONAL WORKSHOP ON PRINCIPLES OF SOFTWARE EVOLUTION;IWPSE;B-
1492;INTERNATIONAL WORKSHOP/CONFERENCE ON PARSING TECHNOLOGIES;IWPT;Work in Progress
1493;INTERNATIONAL WORKSHOP ON QUALITY OF SERVICE;IWQOS;B
1494;INTERNATIONAL WORKSHOP ON ROBOT MOTION AND CONTROL;IWRMC;Work in Progress
1495;INTERNATIONAL WORKSHOP ON SOFTWARE CLONES;IWSC;Work in Progress
1496;INTERNATIONAL WORKSHOP ON SECURITY;IWSEC;Work in Progress
1497;JOINT CONFERENCE OF THE INTERNATIONAL WORKSHOP ON SOFTWARE MEASUREMENT AND THE INTERNATIONAL CONFERENCE ON SOFTWARE PROCESS AND PRODUCT MEASUREMENT (IWSM AND MENSURA COMBINED FROM 2007);IWSM MENSURA;Work in Progress
1498;INTERNATIONAL WORKSHOP ON SOFTWARE MEASUREMENT AND THE INTERNATIONAL CONFERENCE ON SOFTWARE PROCESS AND PRODUCT MEASUREMENT;IWSM-MENSURA;Work in Progress
1499;INTERNATIONAL WORKSHOP ON SOFTWARE SPECIFICATION AND DESIGN;IWSSD;Work in Progress
1500;INTERNATIONAL CONFERENCE ON SYSTEMS, SIGNALS AND IMAGE PROCESSING;IWSSIP;Work in Progress
1501;INTERNATIONAL ZURICH SEMINAR ON DIGITAL COMMUNICATIONS;IZS;Work in Progress
1502;INFORMING SCIENCE AND INFORMATION TECHNOLOGY EDUCATION;INSITE;Work in Progress
1503;INDIAN CONFERENCE ON HUMAN-COMPUTER INTERACTION;INDIAHCI;Work in Progress
1504;INFORMATION VISUALISATION THEORY AND PRACTICE;INFVIS;Work in Progress
1505;IEEE INTERNATIONAL SCIENTIFIC CONFERENCE ON INFORMATICS;INFORMATICS;Work in Progress
1506;INTERNATIONAL CONFERENCE ON INTERNET OF THINGS, BIG DATA AND SECURITY;IOTBDS;Work in Progress
1507;INTERNATIONAL CONFERENCE ON THE STATISTICAL ANALYSIS OF TEXTUAL DATA;JADT;Work in Progress
1508;FALL JOINT COMPUTER CONFERENCE;JCC;Work in Progress
1509;ACM IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES;JCDL;B
1510;JOINT INTERNATIONAL CONFERENCE ON INFORMATION SCIENCES;JCIS;Work in Progress
1511;JOINT CONFERENCE ON LEXICAL AND COMPUTATIONAL SEMANTICS;JCLCS;Work in Progress
1512;JOINT EUROPEAN CONFERENCES ON THEORY AND PRACTICE OF SOFTWARE;JECTPS;Work in Progress
1513;JOINT INTERNATIONAL CONFERENCE ON POWER ELECTRONICS, DRIVES AND ENERGY SYSTEMS & POWER INDIA;JICPEDESPI;Work in Progress
1514;JOINT MODULAR LANGUAGES CONFERENCE;JMLC;Work in Progress
1515;JOINT PATTERN RECOGNITION SYMPOSIUM;JPRS;Work in Progress
1516;WORKSHOP ON JOB SCHEDULING STRATEGIES FOR PARALLEL PROCESSING;JSSPP;A-
1517;INTERNATIONAL WORKSHOP ON JAVA TECHNOLOGIES FOR REAL-TIME AND EMBEDDED SYSTEMS;JTRES;Work in Progress
1518;INTERNATIONAL CONFERENCE ON LEGAL KNOWLEDGE AND INFORMATION SYSTEMS;JURIX;Work in Progress
1519;KNOWLEDGE CAPTURE;K-CAP;B
1520;ACM INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING;KDD;A++
1521;KNOWLEDGE DOMAIN VISUALISATION;KDVIZ;Work in Progress
1522;INTERNATIONAL CONFERENCE ON KNOWLEDGE ENGINEERING AND ONTOLOGY DEVELOPMENT;KEOD;Work in Progress
1523;KES INTERNATIONAL SYMPOSIUM ON INTELLIGENT DECISION TECHNOLOGIES;KES IDT;Work in Progress
1524;INTERNATIONAL SYMPOSIUM ON INTELLIGENT AND INTERACTIVE MULTIMEDIA: SYSTEMS AND SERVICES;KES IIMSS;Work in Progress
1525;INTERNATIONAL CONFERENCE ON KNOWLEDGE-BASED AND INTELLIGENT INFORMATION AND ENGINEERING SYSTEMS;KES;B-
1526;INTERNATIONAL CONFERENCE ON KNOWLEDGE, INFORMATION, AND CREATIVITY SUPPORT SYSTEMS;KICSS;Work in Progress
1527;KOMMUNIKATION IN VERTEILTEN SYSTEMEN;KIVS;Work in Progress
1528;KOLI CALLING INTERNATIONAL CONFERENCE ON COMPUTING EDUCATION RESEARCH;KOLICALLING;Work in Progress
1529;INTERNATIONAL CONFERENCE ON PRINCIPLES OF KNOWLEDGE REPRESENTATION AND REASONING;KR;A+
1530;INTERNATIONAL CONFERENCE ON KNOWLEDGE SCIENCE, ENGINEERING AND MANAGEMENT;KSEM;Work in Progress
1531;KNOWLEDGE VISUALIZATION AND VISUAL THINKING;KV;Work in Progress
1532;LEARNING AT SCALE;L@S;Work in Progress
1533;LATIN AMERICAN WEB CONGRESS;LA-WEB;Work in Progress
1534;LOGICAL ASPECTS OF COMPUTATIONAL LINGUISTICS;LACL;Work in Progress
1535;LATIN-AMERICAN SYMPOSIUM ON DEPENDABLE COMPUTING;LADC;Work in Progress
1536;LATIN-AMERICAN ALGORITHMS, GRAPHS AND OPTIMIZATION SYMPOSIUM;LAGOS;Work in Progress
1537;LATIN AMERICA NETWORKING CONFERENCE;LANC;Work in Progress
1538;IEEE LAN/MAN WORKSHOP;LANMAN;Work in Progress
1539;LATIN AMERICAN NETWORK OPERATIONS AND MANAGEMENT SYMPOSIUM;LANOMS;Work in Progress
1540;LOUGHBOROUGH ANTENNAS AND PROPAGATION CONFERENCE;LAPC;Work in Progress
1541;LANGUAGE AND AUTOMATA THEORY AND APPLICATIONS;LATA;Work in Progress
1542;LATIN AMERICAN SYMPOSIUM ON THEORETICAL INFORMATICS;LATIN;B-
1543;IEEE LATIN-AMERICAN CONFERENCE ON COMMUNICATIONS;LATINCOM;Work in Progress
1544;INTERNATIONAL CONFERENCE ON CRYPTOLOGY AND INFORMATION SECURITY IN LATIN;LATINCRYPT;Work in Progress
1545;IEEE LATIN AMERICAN TEST WORKSHOP;LATW;Work in Progress
1546;LINGUISTIC ANNOTATION WORKSHOP;LAW;Work in Progress
1547;WORKSHOP ON LOCATION-BASED SOCIAL NETWORKS;LBSN;Work in Progress
1548;IEEE CONFERENCE ON LOCAL COMPUTER NETWORKS;LCN;B
1549;INTERNATIONAL WORKSHOP ON LANGUAGES AND COMPILERS FOR PARALLEL COMPUTING;LCPC;B
1550;ACM SIGPLAN CONFERENCE ON LANGUAGES, TOOLS, AND COMPILERS FOR EMBEDDED SYSTEMS;LCTES;B
1551;IEEE SYMPOSIUM ON LARGE DATA ANALYSIS AND VISUALIZATION;LDAV;Work in Progress
1552;LANGUAGE, DATA AND KNOWLEDGE;LDK;Work in Progress
1553;LANGUAGE DESCRIPTIONS, TOOLS AND APPLICATIONS;LDTA;Work in Progress
1554;USENIX CONFERENCE ON LARGE-SCALE EXPLOITS AND EMERGENT THREATS;LEET;Work in Progress
1555;LOGIC AND ENGINEERING OF NATURAL LANGUAGE SEMANTICS;LENLS;Work in Progress
1556;LASERS AND ELECTRO-OPTICS SOCIETY MEETING;LEOS;Work in Progress
1557;LARGE ENGINEERING SYSTEMS CONFERENCE ON POWER ENGINEERING;LESCPE;Work in Progress
1558;LOGICAL FOUNDATIONS OF COMPUTER SCIENCE;LFCS;Work in Progress
1559;IEEE SYMPOSIUM ON LOGIC IN COMPUTER SCIENCE;LICS;A+
1560;WORKSHOP ON LIGHTWEIGHT SECURITY AND PRIVACY: DEVICES, PROTOCOLS, AND APPLICATIONS;LIGHTSEC;Work in Progress
1561;LEARNING AND INTELLIGENT OPTIMIZATION;LION;Work in Progress
1562;USENIX LARGE INSTALLATION SYSTEMS ADMINISTRATION CONFERENCE;LISA;Work in Progress
1563;LONG ISLAND SYSTEMS, APPLICATIONS AND TECHNOLOGY CONFERENCE;LISAT;Work in Progress
1564;LOCATION- AND CONTEXT-AWARENESS;LOCA;Work in Progress
1565;INTERNATIONAL SYMPOSIUM ON LOGIC-BASED PROGRAM SYNTHESIS AND TRANSFORMATION;LOPSTR;Work in Progress
1566;LOGIC PROGRAMMING AND AUTOMATED REASONING;LPAR;B
1567;INTERNATIONAL CONFERENCE ON LOGIC PROGRAMMING AND NON-MONOTONIC REASONING;LPNMR;B-
1568;INTERNATIONAL CONFERENCE ON LANGUAGE RESOURCES AND EVALUATION;LREC;B
1569;LANGUAGE AND TECHNOLOGY CONFERENCE;LTC;Work in Progress
1570;INTERNATIONAL CONFERENCE ON LATENT VARIABLE ANALYSIS AND SIGNAL SEPARATION;LVASS;Work in Progress
1571;INTERNATIONAL WORKSHOP ON LOCATION AND THE WEB;LOCWEB;Work in Progress
1572;INTERNATIONAL WORKSHOP ON MULTI-AGENT-BASED SIMULATION;MABS;Work in Progress
1573;MACIS: INTERNATIONAL CONFERENCE OF MATHEMATICAL ASPECTS OF COMPUTER AND INFORMATION SCIENCES;MACIS;Work in Progress
1574;ANNUAL MEDITERRANEAN AD HOC NETWORKING WORKSHOP;MAHN;Work in Progress
1575;INTERNATIONAL CONFERENCE ON MALICIOUS AND UNWANTED SOFTWARE;MALWARE;Work in Progress
1576;IEEE INTERNATIONAL SYMPOSIUM ON MICROWAVE, ANTENNA, PROPAGATION AND EMC TECHNOLOGIES FOR WIRELESS COMMUNICATIONS;MAPE;Work in Progress
1577;IEEE INTERNATIONAL SYMPOSIUM ON MODELING ANALYSIS AND SIMULATION OF COMPUTER AND TELECOMMUNICATION SYSTEMS;MASCOTS;B
1578;IEEE INTERNATIONAL CONFERENCE ON MOBILE AD-HOC AND SENSOR SYSTEMS;MASS;B
1579;NET OBJECT DAYS (INCLUDINGS MATES, ENASE ETC.);MATES ENASE;Not Rated (see ENASE)
1580;GERMAN CONFERENCE ON MULTIAGENT SYSTEM TECHNOLOGIES;MATES;Work in Progress
1581;MULTIPLE CRITERIA DECISION MAKING;MCDM;Work in Progress
1582;THE MULTICONFERENCE ON COMPUTATIONAL ENGINEERING IN SYSTEMS APPLICATIONS;MCESA;Work in Progress
1583;INTERNATIONAL CONFERENCE ON MATHEMATICS AND COMPUTATION IN MUSIC;MCM;Work in Progress
1584;IEEE MULTI-CHIP MODULE CONFERENCE;MCMC;Work in Progress
1585;INTERNATIONAL WORKSHOP ON MULTIPLE CLASSIFIER SYSTEMS;MCS;B
1586;MACHINES, COMPUTATIONS AND UNIVERSALITY (WAS UNIVERSAL MACHINES AND COMPUTATIONS);MCU;Work in Progress
1587;MODELING DECISIONS FOR ARTIFICIAL INTELLIGENCE;MDAI;Work in Progress
1588;IEEE INTERNATIONAL CONFERENCE ON MOBILE DATA MANAGEMENT;MDM;B
1589;MEDITERRANEAN CONFERENCE ON CONTROL AND AUTOMATION;MED;Work in Progress
1590;INTERNATIONAL CONFERENCE ON MANAGEMENT OF DIGITAL ECOSYSTEMS;MEDES;Work in Progress
1591;INTERNATIONAL CONFERENCE ON MODEL AND DATA ENGINEERING;MEDI;Work in Progress
1592;INTERNATIONAL HEALTH MEDICAL) INFORMATICS CONGRESS;MEDINFO;Work in Progress
1593;MEDITERRANEAN ELECTROTECHNICAL CONFERENCE;MELECON;Work in Progress
1594;IEEE INTERNATIONAL SYMPOSIUM ON MEDICAL MEASUREMENTS AND APPLICATIONS;MEMEA;Work in Progress
1595;INTERNATIONAL CONFERENCE ON FORMAL METHODS AND MODELS FOR CO-DESIGN;MEMOCODE;Work in Progress
1596;INTERNATIONAL CONFERENCE ON MICRO ELECTRO MECHANICAL SYSTEMS;MEMS;Work in Progress
1597;IEEE INTERNATIONAL SOFTWARE METRICS SYMPOSIUM;METRICS;Work in Progress
1598;INTERNATIONAL SYMPOSIUM ON MATHEMATICAL FOUNDATIONS OF COMPUTER SCIENCE;MFCS;B
1599;IEEE INTERNATIONAL CONFERENCE ON MULTISENSOR FUSION AND INTEGRATION FOR INTELLIGENT SYSTEMS;MFI;Work in Progress
1600;INTERNATIONAL CONFERENCE ON MATHEMATICAL FOUNDATIONS OF PROGRAMMING SEMANTICS;MFPS;Work in Progress
1601;INTERNATIONAL SYMPOSIUM ON MICRO-NANOMECHATRONICS AND HUMAN SCIENCE;MHS;Work in Progress
1602;INTERNATIONAL CONFERENCE ON MEDICAL IMAGING AND AUGMENTED REALITY;MIAR;Work in Progress
1603;MEXICAN INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE;MICAI;Work in Progress
1604;MALAYSIA INTERNATIONAL CONFERENCE ON COMMUNICATIONS;MICC;Work in Progress
1605;MEDICAL IMAGE COMPUTING AND COMPUTER-ASSISTED INTERVENTION;MICCAI;A
1606;INTERNATIONAL SYMPOSIUM ON MICROARCHITECTURE;MICRO;A
1607;ACM/IFIP/USENIX INTERNATIONAL MIDDLEWARE CONFERENCE;MIDDLEWARE;A
1608;MEDICAL INFORMATICS EUROPE;MIE;Work in Progress
1609;MOTION IN GAMES;MIG;Work in Progress
1610;MILITARY COMMUNICATIONS CONFERENCE;MILCOM;Work in Progress
1611;INTERNATIONAL CONFERENCE ON MULTIMEDIA INFORMATION NETWORKING AND SECURITY;MINES;Work in Progress
1612;INTERNATIONAL CONVENTION ON INFORMATION AND COMMUNICATION TECHNOLOGY, ELECTRONICS AND MICROELECTRONICS;MIPRO;Work in Progress
1613;ACM TRANSACTIONS ON MANAGEMENT INFORMATION SYSTEMS;MIS;Work in Progress
1614;INTERNATIONAL CONFERENCE IN METHODOLOGIES AND INTELLIGENT SYSTEMS FOR TECHNOLOGY ENHANCED LEARNING;MIS4TEL;Work in Progress
1615;INTERNATIONAL WORKSHOP ON MODELLING IN SOFTWARE ENGINEERING;MISE;Work in Progress
1616;MULTIMEDIA AND NETWORK INFORMATION SYSTEMS;MISSI;Work in Progress
1617;MATHEMATICAL KNOWLEDGE MANAGEMENT;MKM;Work in Progress
1618;IAPR INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND DATA MINING;MLDM;Work in Progress
1619;JOINT WORKSHOP ON MULTIMODAL INTERACTION AND RELATED MACHINE LEARNING ALGORITHMS (NOW ICMI-MLMI);MLMI;Work in Progress
1620;IEEE INTERNATIONAL WORKSHOP ON MACHINE LEARNING FOR SIGNAL PROCESSING;MLSP;Work in Progress
1621;INTERNATIONAL CONFERENCE ON METHODS AND MODELS IN AUTOMATION AND ROBOTICS;MMAR;Work in Progress
1622;MATHEMATICAL METHODS FOR CURVES AND SURFACES;MMCS;Work in Progress
1623;ADVANCES IN MULTIMEDIA;MMEDIA;Work in Progress
1624;INTERNATIONAL CONFERENCE ON MOVE TO MEANINGFUL INTERNET SYSTEMS;MMIS;Work in Progress
1625;CONFERENCE ON MULTIMEDIA MODELING;MMM;Work in Progress
1626;MATHEMATICAL METHODS, MODELS, AND ARCHITECTURES FOR NETWORK SECURITY SYSTEMS;MMM-ACNS;Work in Progress
1627;INTERNATIONAL WORKSHOP ON MULTIMEDIA SIGNAL PROCESSING;MMSP;B
1628;ACM SIGMM CONFERENCE ON MULTIMEDIA SYSTEMS;MMSYS;B-
1629;ANNUAL MEDICINE MEETS VIRTUAL REALITY CONFERENCE;MMVR;Work in Progress
1630;MOBILITY IN THE EVOLVING INTERNET ARCHITECTURE;MOBIARCH;Work in Progress
1631;MOBILE COMPUTING, APPLICATIONS, AND SERVICES;MOBICASE;Work in Progress
1632;ACM INTERNATIONAL CONFERENCE ON MOBILE COMPUTING AND NETWORKING;MOBICOM;A++
1633;DATA ENGINEERING FOR WIRELESS AND MOBILE ACCESS;MOBIDE;Work in Progress
1634;ACM SYMPOSIUM OF MOBILE AND AD-HOC COMPUTING;MOBIHOC;A+
1635;INTERNATIONAL CONFERENCE ON HUMAN-COMPUTER INTERACTION WITH MOBILE DEVICES AND SERVICES;MOBILEHCI;A-
1636;INTERNATIONAL CONFERENCE ON MOBILE TECHNOLOGY, APPLICATIONS, AND SYSTEMS;MOBILITY;Work in Progress
1637;INTERNATIONAL CONFERENCE ON MOBILE AND UBIQUITOUS SYSTEMS: NETWORKS AND SERVICES;MOBIQUITOUS;B
1638;INTERNATIONAL CONFERENCE ON MOBILE SYSTEMS, APPLICATIONS, AND SERVICES;MOBISYS;A
1639;ACM INTERNATIONAL WORKSHOP ON MOBILITY MANAGEMENT AND WIRELESS ACCESS;MOBIWAC;Work in Progress
1640;INTERNATIONAL MODELICA CONFERENCE;MODELICA;Work in Progress
1641;ACM/IEEE INTERNATIONAL CONFERENCE ON MODEL-DRIVEN ENGINEERING LANGUAGES AND SYSTEMS;MODELS;A-
1642;INTERNATIONAL CONFERENCE ON MODEL-DRIVEN ENGINEERING AND SOFTWARE DEVELOPMENT;MODELSWARD;Work in Progress
1643;ADVANCES IN MOBILE MULTIMEDIA;MOMM;Work in Progress
1644;MODELLING AND OPTIMIZATION: THEORY AND APPLICATIONS;MOPTA;Work in Progress
1645;WORKSHOP ON MIDDLEWARE FOR PERVASIVE AND AD-HOC COMPUTING;MPAC;Work in Progress
1646;MATHEMATICS OF PROGRAM CONSTRUCTION;MPC;Work in Progress
1647;INTERNATIONAL CONFERENCE ON MANAGED PROGRAMMING LANGUAGES AND RUNTIMES (WAS MANLANG AND PREVIOUSLY PRINCIPLES AND PRACTICE OF PROGRAMMING IN JAVA: PPPJ);MPLR;Work in Progress
1648;INTERNATIONAL CONFERENCE ON MICROWAVES, RADAR & WIRELESS COMMUNICATIONS;MRWC;Work in Progress
1649;INTERNATIONAL CONFERENCE ON MICROELECTRONIC SYSTEMS EDUCATION;MSE;Work in Progress
1650;INTERNATIONAL CONFERENCE ON MOBILE AD-HOC AND SENSOR NETWORKS;MSN;Work in Progress
1651;IEEE INTERNATIONAL WORKING CONFERENCE ON MINING SOFTWARE REPOSITORIES;MSR;A
1652;IEEE CONFERENCE ON MASS STORAGE SYSTEMS AND TECHNOLOGIES;MSST;Work in Progress
1653;ACM INTERNATIONAL CONFERENCE ON MODELING, ANALYSIS AND SIMULATION OF WIRELESS AND MOBILE SYSTEMS;MSWIM;B
1654;MACHINE TRANSLATION SUMMIT;MT SUMMIT;Work in Progress
1655;MULTIMEDIA TECHNOLOGY FOR ASIA-PACIFIC INFORMATION INFRASTRUCTURE;MTAPII;Work in Progress
1656;MEMORY TECHNOLOGY, DESIGN AND TESTING;MTDT;Work in Progress
1657;INTERNATIONAL SYMPOSIUM ON THE MATHEMATICAL THEORY OF NETWORKS AND SYSTEMS;MTNS;Work in Progress
1658;INTERNATIONAL CONFERENCE ON METADATA AND SEMANTICS RESEARCH;MTSR;Work in Progress
1659;MICROPROCESSOR TEST AND VERIFICATION;MTV;Work in Progress
1660;MULTIMEDIA AND UBIQUITOUS ENGINEERING;MUE;Work in Progress
1661;INTERNATIONAL CONFERENCE ON MOBILE AND UBIQUITOUS MULTIMEDIA;MUM;B-
1662;MACHINE VISION APPLICATIONS;MVA;B-
1663;IEEE WORKSHOP ON MOTION AND VIDEO COMPUTING;MVC;Work in Progress
1664;MIDWEST SYMPOSIUM ON CIRCUITS AND SYSTEMS;MWCAS;Work in Progress
1665;MOBILE AND WIRELESS COMMUNICATION NETWORKS;MWCN;Work in Progress
1666;INTERNATIONAL TOPICAL MEETING ON MICROWAVE PHOTONICS;MWP;Work in Progress
1667;INTERNATIONAL MIDWEST SYMPOSIUM ON CIRCUITS AND SYSTEMS;MWSCAS;Work in Progress
1668;INTERNATIONAL CONFERENCE ON MOBILE SYSTEMS AND PERVASIVE COMPUTING;MOBISPC;Work in Progress
1669;MENSCH & COMPUTER;MUC;Work in Progress
1670;NORTH AMERICAN ASSOCIATION FOR COMPUTATIONAL LINGUISTICS;NAACL;A+
1671;NATURE AND BIOLOGICALLY INSPIRED COMPUTING;NABIC;Work in Progress
1672;NATIONAL AEROSPACE AND ELECTRONICS CONFERENCE;NAECON;Work in Progress
1673;NORTH AMERICAN FUZZY INFORMATION PROCESSING SOCIETY;NAFIPS;Work in Progress
1674;IEEE/ACM INTERNATIONAL SYMPOSIUM ON NANOSCALE ARCHITECTURES;NANOARCH;Work in Progress
1675;NORTH AMERICAN POWER SYMPOSIUM;NAPS;Work in Progress
1676;NETWORKING, ARCHITECTURE AND STORAGES;NAS;Work in Progress
1677;NETWORK-BASED INFORMATION SYSTEMS;NBIS;Work in Progress
1678;IEEE INTERNATIONAL SYMPOSIUM ON NETWORK COMPUTING AND APPLICATIONS;NCA;B
1679;NATIONAL COMPUTER CONFERENCE;NCC;Work in Progress
1680;NETWORKED COMPUTING AND ADVANCED INFORMATION MANAGEMENT;NCM;Work in Progress
1681;NETWORK AND DISTRIBUTED SYSTEM SECURITY SYMPOSIUM;NDSS;A+
1682;NETWORKED DIGITAL TECHNOLOGIES;NDT;Work in Progress
1683;NORTHEAST BIOENGINEERING CONFERENCE;NEBEC;Work in Progress
1684;INTERNATIONAL IEEE/EMBS CONFERENCE ON NEURAL ENGINEERING;NER;Work in Progress
1685;NETWORK AND SYSTEM SUPPORT FOR GAMES;NETGAMES;B
1686;IEEE CONFERENCE ON NETWORK SOFTWARIZATION;NETSOFT;Work in Progress
1687;NEURAL INFORMATION PROCESSING SYSTEMS;NEURIPS;A++
1688;NEXT GENERATION TELETRAFFIC AND WIRED/WIRELESS ADVANCED NETWORKING;NEW2AN;Work in Progress
1689;INTERNATIONAL NEW CIRCUITS AND SYSTEMS CONFERENCE;NEWCAS;Work in Progress
1690;NASA FORMAL METHODS;NFM;Work in Progress
1691;NEXT GENERATION INTERNET;NGI;Work in Progress
1692;NEXT GENERATION MOBILE APPLICATIONS, SERVICES AND TECHNOLOGIES;NGMAST;Work in Progress
1693;NEW INTERFACES FOR MUSIC EXPRESSION;NIME;B
1694;APPLICATIONS OF NATURAL LANGUAGE TO DATA BASES;NLDB;Work in Progress
1695;NON-MONOTONIC REASONING;NMR;Work in Progress
1696;INTERNATIONAL FORUM ON APPLICATIONS OF NEURAL NETWORKS TO POWER SYSTEMS;NNPS;Work in Progress
1697;INTERNATIONAL CONFERENCE ON NEURAL NETWORKS AND SIGNAL PROCESSING;NNSP;Work in Progress
1698;INTERNATIONAL SYMPOSIUM ON NETWORKS-ON-CHIP;NOCS;A-
1699;IEEE NETWORK OPERATIONS AND MANAGEMENT SYMPOSIUM;NOMS;B
1700;NORCHIP;NORCHIP;Work in Progress
1701;NORDIC CONFERENCE ON HUMAN-COMPUTER INTERACTION;NORDICHI;B
1702;NORDIC CONFERENCE ON SECURE IT SYSTEMS;NORDSEC;Work in Progress
1703;NETWORK AND OPERATING SYSTEM SUPPORT FOR DIGITAL AUDIO AND VIDEO;NOSSDAV;A-
1704;NON-PHOTOREALISTIC ANIMATION AND RENDERING;NPAR;A-
1705;IFIP INTERNATIONAL CONFERENCE ON NETWORK AND PARALLEL COMPUTING;NPC;Work in Progress
1706;NATIONAL RADIO SCIENCE CONFERENCE;NRSC;Work in Progress
1707;NETWORKED SYSTEMS DESIGN AND IMPLEMENTATION;NSDI;A
1708;ACM WORKSHOP ON NETWORKED SYSTEMS FOR DEVELOPING REGIONS;NSDR;Work in Progress
1709;NEW SECURITY PARADIGMS WORKSHOP;NSPW;B-
1710;INTERNATIONAL CONFERENCE ON NETWORK AND SYSTEM SECURITY;NSS;Work in Progress
1711;NUCLEAR SCIENCE SYMPOSIUM AND MEDICAL IMAGING CONFERENCE;NSS/MIC;Work in Progress
1712;NEW TECHNOLOGIES, MOBILITY AND SECURITY;NTMS;Work in Progress
1713;NON-VOLATILE MEMORY TECHNOLOGY SYMPOSIUM;NVMTS;Work in Progress
1714;INTERNATIONAL CONFERENCE ON NEXT GENERATION WEB SERVICES PRACTICES;NWESP;Work in Progress
1715;NEW ZEALAND GAME DEVELOPERS CONFERENCE;NZGDC;Work in Progress
1716;IFIP INTERNATIONAL CONFERENCE ON NETWORKING;NETWORKING;B
1717;OCEANS CONFERENCE;OCEANS;Work in Progress
1718;OPTICAL FIBER COMMUNICATION CONFERENCE;OFC;Work in Progress
1719;INTERNATIONAL CONFERENCE ON ONTOLOGY MATCHING;OM;Work in Progress
1720;OPTICAL NETWORK DESIGN AND MODELLING;ONDM;Work in Progress
1721;SEMINÁRIO DE PESQUISA EM ONTOLOGIAS DO BRASIL;ONTOBRAS;Work in Progress
1722;ONWARD SOFTWARE ENGINEERING;ONWARD;Work in Progress
1723;INTERNATIONAL WORKSHOP ON OBJECT ORIENTATION IN OPERATING SYSTEMS;OOOS;Work in Progress
1724;ACM CONFERENCE ON OBJECT ORIENTED PROGRAMMING SYSTEMS LANGUAGES AND APPLICATIONS;OOPSLA;A+
1725;SIAM CONFERENCE ON OPTIMIZATION;OP;Work in Progress
1726;INTERNATIONAL SYMPOSIUM ON OPEN COLLABORATION;OPENSYM;B-
1727;INTERNATIONAL CONFERENCE ON PRINCIPLES OF DISTRIBUTED SYSTEMS;OPODIS;B-
1728;INTERNATIONAL CONFERENCE ON OPTIMIZATION OF ELECTRICAL AND ELECTRONIC EQUIPMENT;OPTIM;Work in Progress
1729;INTERNATIONAL CONFERENCE ON OPERATIONS RESEARCH;OR;Work in Progress
1730;USENIX SYMPOSIUM ON OPERATING SYSTEMS DESIGN AND IMPLEMENTATION;OSDI;A+
1731;INTERNATIONAL CONFERENCE ON OPEN SOURCE SYSTEMS;OSS;Work in Progress
1732;OWL: EXPERIENCES AND DIRECTIONS;OWLED;B-
1733;AUSTRALASIAN COMPUTER-HUMAN INTERACTION CONFERENCE;OZCHI;B-
1734;INTERNATIONAL CONFERENCE ON PEER-TO-PEER COMPUTING;P2P;Not Rated (discontinued event)
1735;INTERNATIONAL CONFERENCE ON PRACTICAL APPLICATIONS OF AGENTS AND MULTIAGENT SYSTEMS;PAAMS;Work in Progress
